supabase_id,EMAIL,SMS,TEL,PRENOM,NOM,COMPANY,ADDRESS,WEBSITE_URL,FACEBOOK_URL,INSTAGRAM_URL,AVERAGE_RATE,NUMBER_OF_RATE,CITY_ID,JOB_TITLE,CATEGORIE,PROPRIETAIRE,CANAL_PRINCIPAL,COMMENTAIRE
62432,lille.lesquin@loxam.fr,,+33320183838,,Loxam Lille Lesquin,Loxam Lille Lesquin,"Rue de la Croix Bougard CRT 1, 59810 Lesquin",https://agence.loxam.fr/637-loxam-lille-lesquin,,,4.4,39,22956,Agence de location de matériel,Électricien,Develly,EMAIL,Exporté depuis Supabase le 2026-06-01
62440,contact@michael-richaudeau.fr,,+33383299828,,Entreprise Richaudeau Michael,Entreprise Richaudeau Michael,"30 All. des Grands Pâquis, 54180 Heillecourt",http://www.michael-richaudeau.fr/,,,4.5,91,20779,Chauffagiste,Non catégorisé,Develly,EMAIL,Exporté depuis Supabase le 2026-06-01
62443,contact@normanplombierexpress.com,+33630319357,,,Norman plombier express,Norman plombier express,"50 Chem. du Val Fleuri, 06800 Cagnes-sur-Mer",https://normanplombierexpress.com/,,,5.0,62,2044,Plombier,Non catégorisé,Develly,EMAIL,Exporté depuis Supabase le 2026-06-01
62444,www.entreprise.pcsf@hotmail.com,+33750061449,,,Entreprise PCSF,Entreprise PCSF,"1 Rue de la Meurthe, 54000 Nancy",https://pcsf.fr/,https://www.facebook.com/people/Entreprise-PCSF/100039604767266/,,5.0,24,20554,Plombier,Non catégorisé,Develly,EMAIL,Exporté depuis Supabase le 2026-06-01
62446,contact@fluxconfort.fr,+33775760984,,,FLUXCONFORT,FLUXCONFORT,"30 Rue des Orchidées, 54600 Villers-lès-Nancy",https://www.fluxconfort.fr/,,,5.0,12,20877,Plombier,Non catégorisé,Develly,EMAIL,Exporté depuis Supabase le 2026-06-01
62447,contact@duttoandco.com,+33629218560,,,Dutto&Co🪠👨🏽‍🔧 | Plomberie - Dépannage - Rénovation | Cagnes-sur-Mer,Dutto&Co🪠👨🏽‍🔧 | Plomberie - Dépannage - Rénovation | Cagnes-sur-Mer,"35 Av. de Nice, 06800 Cagnes-sur-Mer",http://www.duttoandco.fr/,//www.facebook.com/duttoandco/,//www.instagram.com/dutto.and_co/?hl=fr,4.8,44,2031,Plombier,Non catégorisé,Develly,EMAIL,Exporté depuis Supabase le 2026-06-01
62448,contact@acpservice.fr,+33743530274,,,ACP SERVICE,ACP SERVICE,"1 Rue des Michottes, 54000 Nancy",http://plomberie-nancy.fr/,,,5.0,75,20822,Plombier,Non catégorisé,Develly,EMAIL,Exporté depuis Supabase le 2026-06-01
62449,mkdhomeservice@gmail.com,+33775723741,,,MKD Home Service,MKD Home Service,,https://mkdhomeservice.org/,,,5.0,4,22919,Plombier,Électricien,Develly,EMAIL,Exporté depuis Supabase le 2026-06-01
62455,contact@energy54.fr,+33601951340,,,Energy54,Energy54,"8 Rue Camille Mathis Bisoire, 54000 Nancy",http://www.energy54.fr/,,,5.0,6,20822,Chauffagiste,Non catégorisé,Develly,EMAIL,Exporté depuis Supabase le 2026-06-01
62458,contact@renaud-plomberiechauffage.fr,,+33383296120,,Plomberie Chauffage RENAUD Patrick,Plomberie Chauffage RENAUD Patrick,,https://www.renaud-plomberiechauffage.fr/,,,5.0,1,20822,Plombier,Non catégorisé,Develly,EMAIL,Exporté depuis Supabase le 2026-06-01
62463,homeplomberie@live.fr,+33662387193,,,Home plomberie,Home plomberie,"2 Rue Jacques Prévert, 06800 Cagnes-sur-Mer",https://www.homeplomberie06.fr/,,https://www.instagram.com/homeplomberie_06,5.0,23,2031,Plombier,Non catégorisé,Develly,EMAIL,Exporté depuis Supabase le 2026-06-01
62467,contact@frizclimatisation.com,+33659759683,,,Friz Climatisation & Plomberie à Cagnes-sur-Mer,Friz Climatisation & Plomberie à Cagnes-sur-Mer,"6 Chem. de Saint-Jean, 06800 Cagnes-sur-Mer",http://www.frizclimatisation.com/,https://www.facebook.com/plomberie06/,https://www.instagram.com/friz.climatisation/,4.9,56,2031,Service de réparation de systèmes de climatisation,Non catégorisé,Develly,EMAIL,Exporté depuis Supabase le 2026-06-01
62468,contact@kesler-chauffage.fr,,+33383568585,,Kesler Chauffage,Kesler Chauffage,"6 All. des Noires Terres, 54425 Pulnoy",http://kesler-chauffage.chauffagiste-viessmann.fr/,https://www.facebook.com/kesler.chauffage.nancy/?ref=br_rs,,4.3,39,20817,Chauffagiste,Non catégorisé,Develly,EMAIL,Exporté depuis Supabase le 2026-06-01
62470,contact@plomberie-54.fr,,+33383923765,,Plomberie 54,Plomberie 54,"81 Rue Jeanne d'Arc, 54000 Nancy",https://www.plomberie-54.fr/,,,4.5,14,20791,Plombier,Non catégorisé,Develly,EMAIL,Exporté depuis Supabase le 2026-06-01
62475,snadecassainissement@snadec.fr,,+33493072700,,SNADEC,SNADEC,"61 Chem. de la Campanette, 06800 Cagnes-sur-Mer",https://www.snadec.fr/,,,4.0,102,2031,Service d'assainissement,Non catégorisé,Develly,EMAIL,Exporté depuis Supabase le 2026-06-01
62479,contact@bootcom.fr,,+33383206455,,EST DEPANNAGE GAZ SARL,EST DEPANNAGE GAZ SARL,"84 bis Av. Foch, 54270 Essey-lès-Nancy",http://www.estdepannagegaz.com/?utm_medium=referral&utm_source=gmb&utm_campaign=lnk-gmb,,,4.7,38,20379,Service de réparation de chaudières,Non catégorisé,Develly,EMAIL,Exporté depuis Supabase le 2026-06-01
62487,contact@toerana-habitat.fr,,+33320579424,,Toerana habitat,Toerana habitat,"235 Bd Paul Painlevé, 59000 Lille",https://www.toerana-habitat.fr/,https://www.facebook.com/lacooperativetoeranahabitat,https://www.instagram.com/toeranahabitat/,4.3,27,22956,Entreprise de construction,Électricien,Develly,EMAIL,Exporté depuis Supabase le 2026-06-01
62495,contact@voltamec.com,+33783467847,,,Voltamec,Voltamec,,https://www.voltamec.com/,,,5.0,5,22956,Électricien,Électricien,Develly,EMAIL,Exporté depuis Supabase le 2026-06-01
62497,contact@cpex.fr,,+33494504000,,Cpex - Expert Comptable,Cpex - Expert Comptable,"242 Av. Julien Cazelles, 83300 Draguignan",https://www.cpex.fr/,https://www.facebook.com/profile.php?id=61589348490717,https://www.instagram.com/cpexdraguignan/,5.0,27,33652,Expert-comptable,Expert-comptable,Develly,EMAIL,Exporté depuis Supabase le 2026-06-01
62499,contact@alb-elec.fr,+33646159223,,,alb-elec,alb-elec,,https://www.alb-elec.fr/,https://www.facebook.com/share/1anZi3U9rj/?mibextid=wwXIfr,"https://www.instagram.com/alb_elec_lille
",5.0,18,23079,Électricien,Électricien,Develly,EMAIL,Exporté depuis Supabase le 2026-06-01
62500,dpo@monnoyeur.com,,,,Aprolis Lille,Aprolis Lille,"659 Rue de Gamand, 59810 Lesquin",https://www.aprolis.com/,,,3.0,2,22956,Fournisseur d'équipement de manutention,Électricien,Develly,EMAIL,Exporté depuis Supabase le 2026-06-01
62503,ars-r.martin@sfr.fr,,+33492128802,,Ars R Martin,Ars R Martin,"809 Bd Jean Ossola, 06700 Saint-Laurent-du-Var",http://www.arsmartin.com/,https://www.facebook.com/people/ARS-Martin/100054481240423/?locale=fr_FR,https://www.instagram.com/arsmartin06/,5.0,58,2044,Plombier,Non catégorisé,Develly,EMAIL,Exporté depuis Supabase le 2026-06-01
62504,contact@plomberie-millo.fr,,+33483453212,,Plombier Nice Ets Millo & Fils Plomberie Chauffage Dépannage,Plombier Nice Ets Millo & Fils Plomberie Chauffage Dépannage,"227 Av. de Fabron, 06200 Nice",http://plomberie-millo.fr/,,,5.0,35,2044,Plombier,Non catégorisé,Develly,EMAIL,Exporté depuis Supabase le 2026-06-01
62523,kgsplomberie@gmail.com,+33778326121,,,Plombier Nice - KGS plomberie,Plombier Nice - KGS plomberie,"6 Rue Saint-Jean d'Angely, 06300 Nice",http://kgsplomberie.fr/,,https://www.instagram.com/kgs_plomberie/?igsh=dGxvbTN3N2Q0NWNm,5.0,128,2081,Plombier,Non catégorisé,Develly,EMAIL,Exporté depuis Supabase le 2026-06-01
62524,jeremy.pourrey@entreprendre-ec.fr,,+33494613511,,Entreprendre Expert Comptable,Entreprendre Expert Comptable,"40 All. des Seringats, 83390 Cuers",https://entreprendre-ec.fr/,,,4.9,60,33682,Expert-comptable,Expert-comptable,Develly,EMAIL,Exporté depuis Supabase le 2026-06-01
62528,jborg@b-consultingexpert.fr,,+33494135214,,B. CONSULTING,B. CONSULTING,"583 Av. des Bousquets, 83390 Cuers",http://www.b-consultingexpert.fr/,,,4.5,2,33663,Cabinet d'expertise comptable,Expert-comptable,Develly,EMAIL,Exporté depuis Supabase le 2026-06-01
62532,xxxx@yyyyy.zz,,+33344140909,,SDSI,SDSI,"Siège SDSI, 60 Route de Noailles, 60570 Andeville",https://sdsi60.fr/,,,3.3,3,23530,Aciériste,Serrurier,Develly,EMAIL,Exporté depuis Supabase le 2026-06-01
62537,ardechedrome.assistance@gmail.com,+33665276660,,,Ardèche Plomberie Assistance Plombier Aubenas,Ardèche Plomberie Assistance Plombier Aubenas,"2 Rue Vaucanson, 07200 Aubenas",https://www.plombier-aubenas.fr/,,,4.6,10,2424,Plombier,Électricien,Develly,EMAIL,Exporté depuis Supabase le 2026-06-01
62540,chebilrenovation@hotmail.com,+33767776944,,,CHEBIL RÉNOVATIONS,CHEBIL RÉNOVATIONS,"Résidence LES BLEUETS, 8 Rue du Dr Gonin, 06800 Cagnes-sur-Mer",https://chebilrenovation.wixsite.com/chebilrnovations,https://www.facebook.com/chebilrenovation/,,5.0,46,2031,Peintre en bâtiment,Non catégorisé,Develly,EMAIL,Exporté depuis Supabase le 2026-06-01
62544,votreartisanfrancais@gmail.com,,+33422131845,,Votre Artisan Français - Plombier Nice,Votre Artisan Français - Plombier Nice,"Atelier 2 sous sol, 2 Rue Antoine Gautier, 06300 Nice",https://www.vaf-plombier.fr/?utm_source=gmb,https://www.facebook.com/vafplombiernice/,https://www.instagram.com/plombier_nice_vaf/,5.0,157,2031,Plombier,Non catégorisé,Develly,EMAIL,Exporté depuis Supabase le 2026-06-01
62550,cabinetdemuyter@cabinetdemuyter.fr,,+33494890999,,Demuyter,Demuyter,"13 Rue Berrier Fontaine, 83000 Toulon",http://www.cabinetdemuyter.fr/,,,5.0,4,33711,Expert-comptable,Expert-comptable,Develly,EMAIL,Exporté depuis Supabase le 2026-06-01
62552,s.bonnetplomberie@gmail.com,+33650473790,,,SB Plomberie,SB Plomberie,,https://www.sb-plomberie.com/,,,5.0,25,2081,Plombier,Non catégorisé,Develly,EMAIL,Exporté depuis Supabase le 2026-06-01
62554,rochepcc@gmail.com,+33632251684,,,Roche pcc,Roche pcc,,http://www.rochepcc.fr/,,https://www.instagram.com/rochepcc/,5.0,7,2031,Plombier,Non catégorisé,Develly,EMAIL,Exporté depuis Supabase le 2026-06-01
62555,cabinet@sf-expertise.fr,+33611303694,,,SF Expertise Comptable Toulon - Sonia Friscia Hygonet - Expert Comptable,SF Expertise Comptable Toulon - Sonia Friscia Hygonet - Expert Comptable,"616 Av. Pierre Renaudel, 83200 Toulon",https://www.sf-expertise.fr/,,,5.0,2,33711,Expert-comptable,Expert-comptable,Develly,EMAIL,Exporté depuis Supabase le 2026-06-01
62562,contact@ent-normand.fr,+33659108351,,,Entreprise Normand,Entreprise Normand,"44 Rue de Metz, 54800 Jarny",https://ent-normand.fr/,https://www.facebook.com/normandentreprise,,5.0,45,20441,Chauffagiste,Non catégorisé,Develly,EMAIL,Exporté depuis Supabase le 2026-06-01
62565,syl@quatro-lesite.com,,+33494623979,,Mediterranee Conseils,Mediterranee Conseils,"47 Rue Gimelli, 83000 Toulon",http://www.mediterraneeconseils.fr/,https://www.facebook.com/fiducial,,,,33677,Expert-comptable,Expert-comptable,Develly,EMAIL,Exporté depuis Supabase le 2026-06-01
62571,contact@plomberie-nancy.fr,+33682551692,,,ACP Vairelles,ACP Vairelles,"20 Rue de Phalsbourg, 54000 Nancy",https://nancy-plomberie.fr/,,,4.9,348,20822,Plombier,Non catégorisé,Develly,EMAIL,Exporté depuis Supabase le 2026-06-01
62584,aca.ec@outlook.fr,,+33494464340,,Analyse Conseil Audit -ACA,Analyse Conseil Audit -ACA,"97 Av. Vauban, 83000 Toulon",http://www.aca-valverde.com/,,,,,33677,Cabinet d'expertise comptable,Expert-comptable,Develly,EMAIL,Exporté depuis Supabase le 2026-06-01
62585,info@a-s-b.fr,,+33383382553,,Artisan au Service du Bâtiment SARL,Artisan au Service du Bâtiment SARL,"44 Rue du Lion d'Or, 54220 Malzéville",http://www.a-s-b.fr/,https://www.facebook.com/asb.entreprise,,5.0,28,20379,Entreprise de construction,Non catégorisé,Develly,EMAIL,Exporté depuis Supabase le 2026-06-01
62588,contact@alter-ego-entreprises.com,,+33494090598,,Alter Ego Entreprises,Alter Ego Entreprises,"193 Av. Vauban, 83000 Toulon",http://www.alter-ego-entreprises.com/,,,5.0,8,33677,Cabinet d'expertise comptable,Expert-comptable,Develly,EMAIL,Exporté depuis Supabase le 2026-06-01
62589,contact@azurecca.com,+33612144461,,,Azurecca,Azurecca,"Résidence Marjory - La Tour de Mare, 54 All. d'Azur, 83600 Fréjus",https://www.azurecca.com/,,,,,33654,Cabinet d'expertise comptable,Expert-comptable,Develly,EMAIL,Exporté depuis Supabase le 2026-06-01
62593,contact@adaagri.eu,+33699920603,,,ADAAGRI,ADAAGRI,"73 Rue du Thoron, 83600 Fréjus",http://www.adaagri.eu/,,,,,33654,Expert-comptable,Expert-comptable,Develly,EMAIL,Exporté depuis Supabase le 2026-06-01
62602,contact@eurl-hydrosolutions.fr,+33649506663,,,HydroSolutions 54,HydroSolutions 54,"5 All. des Maraîchers, 54000 Nancy",https://hydrosolutions54.fr/,https://www.facebook.com/people/EURL-Hydro-Solutions/61574828702787/,https://www.instagram.com/eurl.hydrosolutions54,5.0,2,20793,Fournisseur de systèmes de climatisation,Non catégorisé,Develly,EMAIL,Exporté depuis Supabase le 2026-06-01
62605,contacts@company.com,+33677394730,,,CK Plomberie,CK Plomberie,"3 Rue Pierre Villard, 54000 Nancy",https://www.ckplomberie-nancy.fr/,https://m.facebook.com/100003889425758/,https://www.instagram.com/ck_plomberie/?hl=fr,4.5,25,20817,Chauffagiste,Non catégorisé,Develly,EMAIL,Exporté depuis Supabase le 2026-06-01
62607,contact@jmaconseils.fr,+33665175133,,,JMA CONSEILS - Expert comptable Toulon,JMA CONSEILS - Expert comptable Toulon,"865 Av. de Bruxelles, 83500 La Seyne-sur-Mer",http://www.jmaconseils.fr/,,,5.0,1,33711,Expert-comptable,Expert-comptable,Develly,EMAIL,Exporté depuis Supabase le 2026-06-01
62609,contact@giefr.com,,+33494195420,,Groupe Inter Experts,Groupe Inter Experts,"51 Rue Jules Barbier, 83700 Saint-Raphaël",http://www.groupe-inter-experts.fr/,,,4.9,7,33688,Comptable,Expert-comptable,Develly,EMAIL,Exporté depuis Supabase le 2026-06-01
62611,expert-comptable@adocc-conseil.fr,,+33498045002,,ADOCC CONSEIL,ADOCC CONSEIL,"5 Bd Eugène Pelletan, 83000 Toulon",https://www.adocc-conseil.fr/,https://www.facebook.com/,https://www.instagram.com/,5.0,2,33677,Cabinet d'expertise comptable,Expert-comptable,Develly,EMAIL,Exporté depuis Supabase le 2026-06-01
62624,tist.plomberie@gmail.com,+33756959950,,,TIST plomberie,TIST plomberie,,https://sites.google.com/view/tistplomberie/accueil,https://www.google.com/url?q=https%3A%2F%2Fwww.facebook.com%2FTIST-plomberie-104454752300134&amp;sa=D&amp;sntz=1&amp;usg=AOvVaw2LOaOdI99MQMove0ZP7HDT,http://www.google.com/url?q=http%3A%2F%2Fwww.instagram.com%2Ftistplomberie&amp;sa=D&amp;sntz=1&amp;usg=AOvVaw06xpuGCEHYHGb7UmuzsdWD,5.0,48,20822,Plombier,Non catégorisé,Develly,EMAIL,Exporté depuis Supabase le 2026-06-01
62634,sicot.services@outlook.fr,+33610152943,,,Sicot Services,Sicot Services,"2448 Rue des Combattants d'Afrique du N, 83600 Fréjus",https://sicotservices.wixsite.com/sicotservices,https://www.facebook.com/sicotservices,,,,33654,Services aux entreprises,Expert-comptable,Develly,EMAIL,Exporté depuis Supabase le 2026-06-01
62635,contact@rfge.fr,,+33354123952,,RFGE Recherche Fuite d'eau Nancy Metz Lorraine,RFGE Recherche Fuite d'eau Nancy Metz Lorraine,"86 Rue aux Arènes, 57000 Metz",https://rfge.fr/,https://www.facebook.com/RechcherdeFuiteGrandEst,https://www.instagram.com/rfge_grandest/,5.0,20,22343,Inspecteur en bâtiment,Non catégorisé,Develly,EMAIL,Exporté depuis Supabase le 2026-06-01
62638,s.coulon@scribesurmesure.fr,+33630492017,,,Scribe sur Mesure,Scribe sur Mesure,"228 Rue du Felibrige, 83600 Fréjus",http://www.scribesurmesure.fr/,https://www.facebook.com/scribesurmesure,,5.0,10,33654,Services aux entreprises,Expert-comptable,Develly,EMAIL,Exporté depuis Supabase le 2026-06-01
62642,contact@bonnemain-avocats.eu,,+33494174810,,Cabinet d'Avocats Bonnemain,Cabinet d'Avocats Bonnemain,"La Maison Bleue, 139 Rue Jean Jaurès, 83600 Fréjus",http://www.bonnemain-avocats.eu/?utm_source=google&utm_medium=my-business&utm_campaign=google-my-business,https://www.facebook.com/cabinetbonnemain/,https://www.instagram.com/avocatbonnemain/,4.1,23,33654,Cabinet d'avocats,Expert-comptable,Develly,EMAIL,Exporté depuis Supabase le 2026-06-01
62645,info@argens.immo,,+33494404440,,ARGENS Syndic Fréjus,ARGENS Syndic Fréjus,"26 Av. de Port Fréjus, 83600 Fréjus",http://www.argens.immo/,https://www.facebook.com/argens.immobilier.frejus/,https://www.instagram.com/argens.immobilier/,3.7,153,33654,Agence immobilière,Expert-comptable,Develly,EMAIL,Exporté depuis Supabase le 2026-06-01
62649,contact@aleau-nancy.fr,+33603849976,,,A L’EAU – Dépannage plomberie Nancy,A L’EAU – Dépannage plomberie Nancy,,https://aleau-nancy.fr/,,,5.0,1,20822,Plombier,Non catégorisé,Develly,EMAIL,Exporté depuis Supabase le 2026-06-01
62656,espacepro.leligure@gmail.com,+33617395932,,,ESPACE PRO LE LIGURE / Domiciliation Fréjus - Saint-Raphaël,ESPACE PRO LE LIGURE / Domiciliation Fréjus - Saint-Raphaël,"1120 Av. de Lattre de Tassigny 1er Etage, 83600 Fréjus",http://frejusdomiciliation.fr/,https://www.facebook.com/,https://www.instagram.com/,5.0,4,33654,Centre d'affaires,Expert-comptable,Develly,EMAIL,Exporté depuis Supabase le 2026-06-01
62657,Contact@monentretien.fr,,+33383215294,,Monentretien,Monentretien,"44 Rue Christian Moench, 54000 Nancy",http://www.monentretien.fr/,https://www.facebook.com/Mon-entretien-230500790380315,,4.5,220,20822,Chauffagiste,Non catégorisé,Develly,EMAIL,Exporté depuis Supabase le 2026-06-01
62661,df2c83@sfr.fr,+33614401503,,,DF2C,DF2C,"66 Av. Thalès, 83700 Saint-Raphaël",http://www.df2c.fr/,https://www.facebook.com/,https://www.instagram.com/,,,33654,Consultant en pension de retraite,Expert-comptable,Develly,EMAIL,Exporté depuis Supabase le 2026-06-01
62662,contact@lorraine-energie.fr,,+33383300660,,Lorraine Énergie Nancy,Lorraine Énergie Nancy,"16 Rue Albert Einstein, 54320 Maxéville",https://lorraine-energie.fr/,https://www.facebook.com/people/Lorraine-%C3%89nergie/61553158264803/,,4.1,17,20793,Entrepreneur spécialisé dans les systèmes de CVC,Non catégorisé,Develly,EMAIL,Exporté depuis Supabase le 2026-06-01
62664,ldugenie@citya.com,,+33494445990,,Agence Immobilière Citya Fréjus Plage,Agence Immobilière Citya Fréjus Plage,"1376 avenue De Provence La Miougrano, 83600 Fréjus",https://www.citya.com/agences-immobilieres/frejus-83061/531?utm_campaign=frejus&utm_medium=gmb&utm_source=google,https://www.facebook.com/citya.immobilier/,https://www.instagram.com/citya_immobilier/,4.2,247,33654,Agence immobilière,Expert-comptable,Develly,EMAIL,Exporté depuis Supabase le 2026-06-01
62667,saadbouchaalamontreuil@gmail.com,,+33422123201,,FIRST LINE FORMATION,FIRST LINE FORMATION,"ZA DES, 139 Chem. des Vernèdes, 83480 Puget-sur-Argens",http://www.firstlineformation.com/,https://www.facebook.com/profile.php?id=100090888156167,https://www.instagram.com/firstline_formation/,4.9,19,33654,Centre d'apprentissage,Expert-comptable,Develly,EMAIL,Exporté depuis Supabase le 2026-06-01
62669,nwm.incendie@gmail.com,+33782476363,,,WM SÉCURITÉ INCENDIE,WM SÉCURITÉ INCENDIE,"325 Via Nova, 83600 Fréjus",https://wm-securite-incendie83.my.canva.site/extincteurs-incendie83600,,,5.0,23,33654,Service de protection contre les incendies,Expert-comptable,Develly,EMAIL,Exporté depuis Supabase le 2026-06-01
62671,forma-plus@wanadoo.fr,,+33494170840,,FORMAPLUS Business School,FORMAPLUS Business School,"36 Chem. du Drap, 83480 Puget-sur-Argens",http://www.formagroupe.fr/formagroupe-centre-formplus.php,https://www.facebook.com/formavarofficiel/,https://www.instagram.com/ecole_formavar/,4.6,115,33654,Centre de formation,Expert-comptable,Develly,EMAIL,Exporté depuis Supabase le 2026-06-01
62672,chbservices@chbservices.fr,+33668254821,,,CHB Services,CHB Services,,http://chb-services.chauffagiste-viessmann.fr/,https://www.facebook.com/ViessmannClimateSolutionsFR,,4.8,27,20817,Chauffagiste,Non catégorisé,Develly,EMAIL,Exporté depuis Supabase le 2026-06-01
62673,contact@cap-immosud.fr,,+33494174805,,Cap Immo Sud,Cap Immo Sud,"370 Av. lou Gabian, 83600 Fréjus",http://www.cap-immosud.fr/,,,3.6,134,33654,Agence immobilière,Expert-comptable,Develly,EMAIL,Exporté depuis Supabase le 2026-06-01
62675,benjamin.blouin@pindelalegue.fr,,+33498118440,,Domaine du Pin de la Legue,Domaine du Pin de la Legue,"2700 Route Départementale 4, 83600 Fréjus",https://www.domainedupindelalegue.fr/,,,4.5,951,33654,,Expert-comptable,Develly,EMAIL,Exporté depuis Supabase le 2026-06-01
62676,societenouvellesenergies@gmail.com,,+33354510579,,Nouvelles Energies,Nouvelles Energies,"62 Rue Oberlin, 54000 Nancy",https://www.nouvellesenergies54.com/,https://www.facebook.com/Nouvellesenergies54/,https://www.instagram.com/nouvelles_energies__54/,4.8,80,20793,Chauffagiste,Non catégorisé,Develly,EMAIL,Exporté depuis Supabase le 2026-06-01
62690,contact@mp-electricite.fr,,+33320172656,,MP Electricité (Mortreux et Pereira),MP Electricité (Mortreux et Pereira),"230 Rue Gaspard Monge, 59130 Lambersart",http://mp-electricite.fr/,,,4.6,24,23144,Électricien,Électricien,Develly,EMAIL,Exporté depuis Supabase le 2026-06-01
62691,groupejpv.frejus@jpv.fr,,+33494196200,,BMW Fréjus SELLENS,BMW Fréjus SELLENS,"Pôle Capitou Nord, 36 Rue Hubert Masquefa, 83600 Fréjus",https://partenaire.bmw.fr/jpv/,https://www.facebook.com/?locale=fr_FR,https://www.instagram.com/bmwfrejus?igsh=cXY4OTgxampmdDBs,4.4,1712,33654,Concessionnaire BMW,Expert-comptable,Develly,EMAIL,Exporté depuis Supabase le 2026-06-01
62692,nom.prenom@mail.com,,+33171097600,,Soclis,Soclis,"37 Av. du Maréchal de Lattre de Tassigny, 59350 Saint-André-lez-Lille",https://www.soclis.fr/contact-0,,https://www.instagram.com/dalkiaofficiel/,,,22980,Électricien,Électricien,Develly,EMAIL,Exporté depuis Supabase le 2026-06-01
62693,akan.energie@gmail.com,+33613674140,,,AKAN ENERGIE,AKAN ENERGIE,"14 Rue de Vic, 54300 Lunéville",https://sites.google.com/view/akanenergie/accueil,,,5.0,32,20379,Plombier,Non catégorisé,Develly,EMAIL,Exporté depuis Supabase le 2026-06-01
62698,longwy.homeservices@engie.com,,+33382231009,,ENGIE Home Services,ENGIE Home Services,,https://agence.engie-homeservices.fr/127-engie-home-services-longwy?utm_source=gmb,https://www.facebook.com/ENGIEHomeServices/,,3.3,385,20539,Chauffagiste,Non catégorisé,Develly,EMAIL,Exporté depuis Supabase le 2026-06-01
62704,contact@renelli.fr,,+33382513076,,Chauffage Renelli,Chauffage Renelli,"21 Rue Romain Rolland 488 route Fontoy Angevillers, 21 Rue Romain Rolland, 54190 Villerupt",http://www.renelli.fr/,,,4.7,92,22296,Chauffagiste,Non catégorisé,Develly,EMAIL,Exporté depuis Supabase le 2026-06-01
62705,contact@omizi.fr,+33753246935,,,AB ÉNERGIE,AB ÉNERGIE,"9 impasse José de sousa saramago, 54190 Villerupt",https://www.scanrenovation.com/professionnels/plombiers/meurthe-et-moselle-54/villerupt/ab-energie-3,,,4.6,27,22296,Chauffagiste,Non catégorisé,Develly,EMAIL,Exporté depuis Supabase le 2026-06-01
62716,ndombenjamin.pro@gmail.com,+33764244161,,,Plomberie SZ,Plomberie SZ,"15 bis Rue Albert Lebrun, 54500 Vandœuvre-lès-Nancy",https://www.sz-nancyplomberie.fr/,,,4.8,107,20822,Plombier,Non catégorisé,Develly,EMAIL,Exporté depuis Supabase le 2026-06-01
62725,tdslivron@gmail.com,+33650141981,,,Thierry Duriez Serrurerie TDS,Thierry Duriez Serrurerie TDS,"5 allée des Santolines, 5 Allee des Santolines, 26250 Livron-sur-Drôme",https://tdslivron.fr/,https://www.facebook.com/tdslivron,,5.0,73,2399,Serrurier,Serrurier,Develly,EMAIL,Exporté depuis Supabase le 2026-06-01
62726,contact@fvservices-plomberie.fr,+33782980030,,,FV services,FV services,,https://www.fvservices-plomberie.fr/,,,5.0,250,20817,Plombier,Non catégorisé,Develly,EMAIL,Exporté depuis Supabase le 2026-06-01
62730,contact@auto-cle.com,+33769919591,,,Autoclé,Autoclé,,https://www.auto-cle.com/,https://www.facebook.com/share/1B9nkttaAY/,,5.0,3,2399,Service de serrurerie d'urgence,Serrurier,Develly,EMAIL,Exporté depuis Supabase le 2026-06-01
62734,nancy-est.homeservices@engie.com,,+33383332121,,ENGIE Home Services,ENGIE Home Services,"La porte verte, Rue Mendès France, 54425 Pulnoy",https://agence.engie-homeservices.fr/122-engie-home-services-nancy?utm_source=gmb,https://www.facebook.com/ENGIEHomeServices/,,4.5,753,20554,Chauffagiste,Non catégorisé,Develly,EMAIL,Exporté depuis Supabase le 2026-06-01
62737,contact@andrek-services.fr,+33650864123,,,ANDREK SERVICES,ANDREK SERVICES,"41B Rue Gaston Slosse, 59211 Santes",http://andrek-services.fr/,,,5.0,1,22919,Assistance et services informatiques,Électricien,Develly,EMAIL,Exporté depuis Supabase le 2026-06-01
62739,jerome.husson@orange.fr,,+33383470521,,Jérôme HUSSON - CHAUFFAGE - CLIMATISATION - POMPES A CHALEUR,Jérôme HUSSON - CHAUFFAGE - CLIMATISATION - POMPES A CHALEUR,,https://husson-jerome.chauffagiste-viessmann.fr/,https://www.facebook.com/ViessmannClimateSolutionsFR,,4.7,21,20817,Chauffagiste,Non catégorisé,Develly,EMAIL,Exporté depuis Supabase le 2026-06-01
62740,contact@s-d-e.fr,,+33160706050,,S.A.S S-D-E,S.A.S S-D-E,"4 Rue du Peintre Zanaroff, 77250 Moret-Loing-et-Orvanne",https://www.s-d-e.fr/,,,4.0,6,22919,Électricien,Électricien,Develly,EMAIL,Exporté depuis Supabase le 2026-06-01
62742,contact@houckeetboussemart.fr,,+33320070790,,Houcke et Boussemart,Houcke et Boussemart,"42 Rue Faidherbe, 59211 Santes",https://www.houckeetboussemart.fr/,https://www.facebook.com/Houcke-et-Boussemart-102290088121409/,,4.3,84,22919,Magasin de materiaux de construction,Électricien,Develly,EMAIL,Exporté depuis Supabase le 2026-06-01
