supabase_id,EMAIL,SMS,TEL,PRENOM,NOM,COMPANY,ADDRESS,WEBSITE_URL,FACEBOOK_URL,INSTAGRAM_URL,AVERAGE_RATE,NUMBER_OF_RATE,CITY_ID,JOB_TITLE,CATEGORIE,PROPRIETAIRE,CANAL_PRINCIPAL,COMMENTAIRE
38350,,+33786330664,,,Bastien Gary,Bastien Gary,"8 Gwitalmeze Goz, Ploudalmézeau, 29830 Ploudalmézeau",,,,5.0,2,11160,Électricien,Électricien,Develly,WHATSAPP,Exporté depuis Supabase le 2026-06-01
38353,,+33749921292,,,STRATTON - Expertise comptable et Commissariat aux comptes,STRATTON - Expertise comptable et Commissariat aux comptes,,https://www.strattonexpertise.com/,,,5.0,32,31333,Cabinet d'expertise comptable,Expert-comptable,Develly,WHATSAPP,Exporté depuis Supabase le 2026-06-01
38355,,+33658414988,,,A & L,A & L,"105 Av. d'Ivry, 75013 Paris",,,,5.0,1,14622,Cabinet d'expertise comptable,Expert-comptable,Develly,WHATSAPP,Exporté depuis Supabase le 2026-06-01
38358,,+33664039244,,,Lobleau Sylvain,Lobleau Sylvain,"1 Rte de Kerdivoret, 29830 Lampaul-Ploudalmézeau",,,,4.5,2,11160,Électricien,Électricien,Develly,WHATSAPP,Exporté depuis Supabase le 2026-06-01
38365,,+33698371258,,,Kp Rénovation,Kp Rénovation,"route de l armor, 11 Croas Aoter, 29830 Plourin",http://www.kp-renovation-electricien.fr/,,,4.9,17,11160,Électricien,Électricien,Develly,WHATSAPP,Exporté depuis Supabase le 2026-06-01
38366,,+33666785159,,,Cozien constructions,Cozien constructions,"Lieu dit, Coat Huella, 29830 Ploudalmézeau",,,,5.0,3,11160,Maçon,Non catégorisé,Develly,WHATSAPP,Exporté depuis Supabase le 2026-06-01
38369,,+33650923740,,,Prigent Chatalic,Prigent Chatalic,"Pen ar Vern, 29830 Ploudalmézeau",https://www.eurlchatalic.fr/,https://www.facebook.com,,5.0,6,11160,Maçon,Électricien,Develly,WHATSAPP,Exporté depuis Supabase le 2026-06-01
38374,,+33695379096,,,Livraison de vélos (ouvert sur réservation) Les Frères Complices,Livraison de vélos (ouvert sur réservation) Les Frères Complices,"13 Rue du Ponant, 29830 Ploudalmézeau",https://www.lesfrerescomplices.com/,https://www.facebook.com/LesFreresComplices/,https://www.instagram.com/les_freres_complices/?hl=fr,4.7,31,11160,Service de location de vélo,Électricien,Develly,WHATSAPP,Exporté depuis Supabase le 2026-06-01
38375,,+33622051084,,,Eurl AB Electricite,Eurl AB Electricite,"22 Rue Paul Masson, 29200 Brest",,,,3.4,7,11152,Électricien,Électricien,Develly,WHATSAPP,Exporté depuis Supabase le 2026-06-01
38376,,+33667081582,,,JT Elec,JT Elec,"5 Rue Louis Tiercelin, 29200 Brest",,,,5.0,8,11152,Électricien,Électricien,Develly,WHATSAPP,Exporté depuis Supabase le 2026-06-01
38378,,+33623412141,,,D,D,"13 Rue de la République, 29200 Brest",,,,5.0,6,11152,Électricien,Électricien,Develly,WHATSAPP,Exporté depuis Supabase le 2026-06-01
38384,,+33624395905,,,Chassier Eric,Chassier Eric,"10 Rue Pierre Desproges, 29200 Brest",,,,3.8,5,11152,Électricien,Électricien,Develly,WHATSAPP,Exporté depuis Supabase le 2026-06-01
38385,,+33664170596,,,Raoul Eric,Raoul Eric,"3 Rue Marie Leneru, 29200 Brest",,,,5.0,1,11152,Électricien,Électricien,Develly,WHATSAPP,Exporté depuis Supabase le 2026-06-01
38390,,+33695808730,,,Madeo Services,Madeo Services,,https://www.facebook.com/profile.php?id=61558480782342,https://www.facebook.com/people/Madeo-Services/61558480782342/,,5.0,23,11030,Plombier,Non catégorisé,Develly,WHATSAPP,Exporté depuis Supabase le 2026-06-01
38395,,+33769731880,,,Minkoua Raymond,Minkoua Raymond,"11 Rue René Caille, 29200 Brest",,,,4.6,9,11152,Électricien,Électricien,Develly,WHATSAPP,Exporté depuis Supabase le 2026-06-01
38396,,+33672024298,,,BPC Bergot Plomberie Chauffage Brest,BPC Bergot Plomberie Chauffage Brest,,https://bpc-brest.fr/,,,4.6,21,11152,Plombier,Non catégorisé,Develly,WHATSAPP,Exporté depuis Supabase le 2026-06-01
38404,,+33666451903,,,GENTRIC Plomberie / Les Ben Tuyaux,GENTRIC Plomberie / Les Ben Tuyaux,,https://gentric-plomberie.fr/,,,4.7,58,11030,Plombier,Non catégorisé,Develly,WHATSAPP,Exporté depuis Supabase le 2026-06-01
38405,,+33623462656,,,Eau'ptimal,Eau'ptimal,"105 Rue de la Brasserie, 29200 Brest",https://eauptimal.fr/,,,5.0,15,11152,Plombier,Non catégorisé,Develly,WHATSAPP,Exporté depuis Supabase le 2026-06-01
38410,,+33627067089,,,Malin Plombier,Malin Plombier,,https://www.malin-plombier-brest.fr/,https://www.facebook.com/profile.php?id=100090432456982&locale=hi_IN,https://help.instagram.com/1896641480634370?ref=ig,5.0,46,11030,Plombier,Non catégorisé,Develly,WHATSAPP,Exporté depuis Supabase le 2026-06-01
38411,,+33609540375,,,CLV PLOMBERIE,CLV PLOMBERIE,,https://www.facebook.com/profile.php?id=61573707724787,,,5.0,2,11160,Plombier,Non catégorisé,Develly,WHATSAPP,Exporté depuis Supabase le 2026-06-01
38414,,+33679713077,,,DGPC - DRINKEL Gilles - Plombier Chauffagiste Ploumoguer,DGPC - DRINKEL Gilles - Plombier Chauffagiste Ploumoguer,,,,,5.0,1,11030,Plombier,Non catégorisé,Develly,WHATSAPP,Exporté depuis Supabase le 2026-06-01
38415,,+33664779073,,,PGP RENOV & DEPANNAGES,PGP RENOV & DEPANNAGES,,,,,4.4,7,11030,Plombier,Non catégorisé,Develly,WHATSAPP,Exporté depuis Supabase le 2026-06-01
38417,,+33772004001,,,EDPC - Plomberie Chauffage Brest,EDPC - Plomberie Chauffage Brest,,https://www.edpc-brest.com/,,,5.0,44,11152,Plombier,Non catégorisé,Develly,WHATSAPP,Exporté depuis Supabase le 2026-06-01
38418,,+33635978794,,,Brėhėret Emmanuel sarl,Brėhėret Emmanuel sarl,"12 Kercanic, 29920 Névez",https://plombier-chauffagiste-nevez-breheret.fr/,,,5.0,2,11022,Plombier,Non catégorisé,Develly,WHATSAPP,Exporté depuis Supabase le 2026-06-01
38420,,+33665341782,,,Serrurier sdr02,Serrurier sdr02,"75 Rue d'Isle, 02100 Saint-Quentin",,,,5.0,11,1208,Service de serrurerie d'urgence,Électricien,Develly,WHATSAPP,Exporté depuis Supabase le 2026-06-01
38423,,+33640762537,,,Abers Renouv'eau,Abers Renouv'eau,,,,,5.0,16,11030,Spécialiste de la salle de bains,Non catégorisé,Develly,WHATSAPP,Exporté depuis Supabase le 2026-06-01
38424,,+33783888017,,,Sas PLJ Energie,Sas PLJ Energie,,,,,4.5,13,11030,Chauffagiste,Non catégorisé,Develly,WHATSAPP,Exporté depuis Supabase le 2026-06-01
38426,,+33651847299,,,Armor Chauffage Plomberie,Armor Chauffage Plomberie,"54 Rue Jules Lesven, 29200 Brest",,,,4.3,20,11152,Plombier,Non catégorisé,Develly,WHATSAPP,Exporté depuis Supabase le 2026-06-01
38427,,+33699603283,,,Pronost Erwan,Pronost Erwan,,,,,5.0,4,11160,Plombier,Non catégorisé,Develly,WHATSAPP,Exporté depuis Supabase le 2026-06-01
38429,,+33767349205,,,Lafforest Plomberie Morlaix,Lafforest Plomberie Morlaix,"633 Bagatelle lieu dit, 29600 Saint-Martin-des-Champs",,,,5.0,11,11032,Plombier,Non catégorisé,Develly,WHATSAPP,Exporté depuis Supabase le 2026-06-01
38430,,+33615987963,,,Gwen Dépannage Plomberie,Gwen Dépannage Plomberie,,https://www.facebook.com/profile.php?id=100078431036682,https://www.facebook.com/people/GWEN-D%C3%A9pannage-Plomberie/100078431036682/,,5.0,11,11030,Plombier,Non catégorisé,Develly,WHATSAPP,Exporté depuis Supabase le 2026-06-01
38431,,+33686693127,,,SARL julien Rolland,SARL julien Rolland,"4 Rue Pont Sainte-Marthe, 29600 Morlaix",https://www.julien-rolland-plombier.fr/,,,4.6,20,11032,Plombier,Non catégorisé,Develly,WHATSAPP,Exporté depuis Supabase le 2026-06-01
38432,,+33766348231,,,ENTREPRISE PLOMBERIE EXPRESS'EAU 29,ENTREPRISE PLOMBERIE EXPRESS'EAU 29,"7 Bd René Fily, 29600 Saint-Martin-des-Champs",https://www.expresseau29.fr/,,,5.0,56,11032,Plombier,Non catégorisé,Develly,WHATSAPP,Exporté depuis Supabase le 2026-06-01
38433,,+33658909501,,,Roskam Plomberie,Roskam Plomberie,,,,,4.1,10,11030,Plombier,Non catégorisé,Develly,WHATSAPP,Exporté depuis Supabase le 2026-06-01
38435,,+33662200414,,,VILLAIN Vincent B.E.P,VILLAIN Vincent B.E.P,"78 Rue de Kerjaouen, 29490 Guipavas",,,,5.0,6,10993,Plombier,Non catégorisé,Develly,WHATSAPP,Exporté depuis Supabase le 2026-06-01
38437,,+33650248239,,,Herry Cédric,Herry Cédric,,http://etsherrycedric.site-solocal.com/,,,5.0,5,11030,Plombier,Non catégorisé,Develly,WHATSAPP,Exporté depuis Supabase le 2026-06-01
38439,,+33629718362,,,Plomberie Chauffage du Dossen,Plomberie Chauffage du Dossen,,,,,5.0,1,11032,Plombier,Non catégorisé,Develly,WHATSAPP,Exporté depuis Supabase le 2026-06-01
38440,,+33770421396,,,Générale Plomberie Service,Générale Plomberie Service,"134 Rue de Brest, 29490 Guipavas",https://www.facebook.com/GeneralePlomberieService,https://www.facebook.com/GeneralePlomberieService,,4.8,9,10993,Plombier,Non catégorisé,Develly,WHATSAPP,Exporté depuis Supabase le 2026-06-01
38441,,+33665566414,,,ALeau2R Plomberie,ALeau2R Plomberie,,,,,5.0,9,11030,Plombier,Non catégorisé,Develly,WHATSAPP,Exporté depuis Supabase le 2026-06-01
38442,,+33631704247,,,Viperyne Rénovation,Viperyne Rénovation,,,,,5.0,7,11032,Plombier,Non catégorisé,Develly,WHATSAPP,Exporté depuis Supabase le 2026-06-01
38448,,+33608932454,,,Entreprise Guy Andre,Entreprise Guy Andre,"13 Rue Bougainville, 29200 Brest",https://plomberie-raccordement-brest.fr/,,,4.4,14,11152,Plombier,Non catégorisé,Develly,WHATSAPP,Exporté depuis Supabase le 2026-06-01
38449,,+33613575993,,,A.P.C.B CHAUFFAGE PLOMBERIE BREST,A.P.C.B CHAUFFAGE PLOMBERIE BREST,"1 Rue Louis Pidoux, 29200 Brest",https://www.guide-artisan-bretagne.fr/sarl-apcb,https://www.facebook.com/GuideArtisan,https://www.instagram.com/guideartisan,5.0,3,11152,Chauffagiste,Non catégorisé,Develly,WHATSAPP,Exporté depuis Supabase le 2026-06-01
38450,,+33768777020,,,TY HEOL,TY HEOL,,,,,5.0,1,11160,Chauffagiste,Non catégorisé,Develly,WHATSAPP,Exporté depuis Supabase le 2026-06-01
38451,,+33674070597,,,LSPC,LSPC,,,,,,,11030,Plombier,Non catégorisé,Develly,WHATSAPP,Exporté depuis Supabase le 2026-06-01
38455,,+33602222922,,,AS 29 Plomberie,AS 29 Plomberie,"19 Rue du Maréchal Valée, 29200 Brest",,,,5.0,1,11152,Plombier,Non catégorisé,Develly,WHATSAPP,Exporté depuis Supabase le 2026-06-01
38463,,+33676425954,,,KG Multi-travaux,KG Multi-travaux,"536 Rte de Maner Soul, 29400 Bodilis",https://kg-multitravaux.fr/,,,,,11012,Électricien,Électricien,Develly,WHATSAPP,Exporté depuis Supabase le 2026-06-01
38465,,+33677638982,,,ROZET ELEC - Électricité générale,ROZET ELEC - Électricité générale,"346 Chem. des Anciens Abattoirs, 30300 Beaucaire",http://www.rozetelec.fr/,,,5.0,5,11196,Électricien,Non catégorisé,Develly,WHATSAPP,Exporté depuis Supabase le 2026-06-01
38470,,+33617785001,,,Bouquet Secur Elec,Bouquet Secur Elec,"329 Chem. du Mas du Juge, 30300 Beaucaire",http://www.bouquetsecurelec.fr/contact-3,,,5.0,1,11196,Électricien,Électricien,Develly,WHATSAPP,Exporté depuis Supabase le 2026-06-01
38473,,+33687719918,,,Electricité Jean Muller,Electricité Jean Muller,,http://jeanmuller.info/,,,5.0,3,11196,Électricien,Électricien,Develly,WHATSAPP,Exporté depuis Supabase le 2026-06-01
38476,,+33643368148,,,GBE Électricité Générale,GBE Électricité Générale,"Mas Du Notaire, 13990 Fontvieille",,,,5.0,46,11196,Électricien,Électricien,Develly,WHATSAPP,Exporté depuis Supabase le 2026-06-01
38484,,+33679079829,,,AN/D.R.E,AN/D.R.E,"5 Imp. de la Sauge, 30300 Beaucaire",,,,,,11196,Siège social,Non catégorisé,Develly,WHATSAPP,Exporté depuis Supabase le 2026-06-01
38485,,+33669562282,,,RJ Elec EI,RJ Elec EI,,,,,5.0,61,11196,Électricien,Électricien,Develly,WHATSAPP,Exporté depuis Supabase le 2026-06-01
38486,,+33651132223,,,Erick Multiservices,Erick Multiservices,"272 Chem. des Hauts de Gaudon, 30300 Beaucaire",,,,5.0,1,11196,Entreprise de construction,Électricien,Develly,WHATSAPP,Exporté depuis Supabase le 2026-06-01
38491,,+33610091460,,,Paul Chay Electricité,Paul Chay Electricité,,,,,5.0,2,11196,Électricien,Électricien,Develly,WHATSAPP,Exporté depuis Supabase le 2026-06-01
38492,,+33767616758,,,JMGA France Solaire,JMGA France Solaire,"2 Av. de la Plaine, 30300 Beaucaire",https://jmgafrancesolaire.fr/,,,4.3,6,11196,Entreprise d'énergie solaire,Électricien,Develly,WHATSAPP,Exporté depuis Supabase le 2026-06-01
38500,,+33772340474,,,Le Bihan Elec SARL,Le Bihan Elec SARL,,,,,5.0,18,11196,Électricien,Électricien,Develly,WHATSAPP,Exporté depuis Supabase le 2026-06-01
38501,,+33760912162,,,B.E.L - Artisan Électricien,B.E.L - Artisan Électricien,,,,,5.0,1,11451,Électricien,Électricien,Develly,WHATSAPP,Exporté depuis Supabase le 2026-06-01
38507,,+33634324688,,,DÉPANNAGE DE L'HABITAT Par Vidal Eric,DÉPANNAGE DE L'HABITAT Par Vidal Eric,,,,,5.0,1,11196,Travaux généraux,Non catégorisé,Develly,WHATSAPP,Exporté depuis Supabase le 2026-06-01
38513,,+33601858719,,,Girard David Electricien,Girard David Electricien,"109 Imp. de l'Avocette, 30240 Le Grau-du-Roi",,,,,,11162,Électricien,Électricien,Develly,WHATSAPP,Exporté depuis Supabase le 2026-06-01
38514,,+33661536128,,,Eurl Electricite Marguerittoise,Eurl Electricite Marguerittoise,,,,,5.0,44,11447,Électricien,Électricien,Develly,WHATSAPP,Exporté depuis Supabase le 2026-06-01
38516,,+33627364975,,,Electric'Mike,Electric'Mike,,,,,5.0,18,11196,Électricien,Électricien,Develly,WHATSAPP,Exporté depuis Supabase le 2026-06-01
38518,,+33676317636,,,PM ELEC - CLIMATISATION GRAU DU ROI,PM ELEC - CLIMATISATION GRAU DU ROI,"54 Rue des Cormorans, 30240 Le Grau-du-Roi",https://depannage-climatisation-grau-du-roi.fr/,,,3.5,2,11162,Service de réparation de systèmes de climatisation,Électricien,Develly,WHATSAPP,Exporté depuis Supabase le 2026-06-01
38520,,+33767936818,,,idml electricite,idml electricite,"13 Rue Arago, 30000 Nîmes",,,,5.0,5,11336,Électricien,Électricien,Develly,WHATSAPP,Exporté depuis Supabase le 2026-06-01
38521,,+33781229826,,,Lgélec,Lgélec,,https://www.facebook.com/profile.php?id=61552852683735,,,5.0,19,11452,Artisanat,Électricien,Develly,WHATSAPP,Exporté depuis Supabase le 2026-06-01
38523,,+33618207820,,,Les frères Bayle,Les frères Bayle,,,,,5.0,9,11196,Électricien,Électricien,Develly,WHATSAPP,Exporté depuis Supabase le 2026-06-01
38528,,+33650244012,,,CPS LANDI,CPS LANDI,"11 Rue de Mestual, 29400 Landivisiau",,,,5.0,6,11012,Plombier,Non catégorisé,Develly,WHATSAPP,Exporté depuis Supabase le 2026-06-01
38529,,+33609659699,,,PYTELEC,PYTELEC,,https://www.facebook.com/profile.php?id=61560397704976,https://www.facebook.com/people/Pytelec/61560397704976/,,5.0,5,11176,Électricien,Électricien,Develly,WHATSAPP,Exporté depuis Supabase le 2026-06-01
38531,,+33650336383,,,ELM ÉLECTRICITÉ,ELM ÉLECTRICITÉ,"211 Rue de Brunswick, 30000 Nîmes",,,,,,11196,Électricien,Électricien,Develly,WHATSAPP,Exporté depuis Supabase le 2026-06-01
38532,,+33767752438,,,Hexagone Plomberie chauffage,Hexagone Plomberie chauffage,"137 Chemin Lambert, 29400 Bodilis",https://www.hexagone-plomberie-chauffage.fr/,https://www.facebook.com/Hexagone-Plomberie-chauffage-222835573024706,,4.9,64,11012,Plombier,Non catégorisé,Develly,WHATSAPP,Exporté depuis Supabase le 2026-06-01
38536,,+33686906956,,,HMG Energies,HMG Energies,,,,,5.0,7,11455,Électricien,Électricien,Develly,WHATSAPP,Exporté depuis Supabase le 2026-06-01
38537,,+33608911480,,,Electricité et climatisation NIPOTELEC,Electricité et climatisation NIPOTELEC,,http://www.nipotelec.fr/,,,5.0,4,11196,Électricien,Électricien,Develly,WHATSAPP,Exporté depuis Supabase le 2026-06-01
38538,,+33627563850,,,MJ électricité,MJ électricité,,,,,5.0,1,11455,Électricien,Électricien,Develly,WHATSAPP,Exporté depuis Supabase le 2026-06-01
38539,,+33789433449,,,Antoine Courtois Énergies,Antoine Courtois Énergies,"Pen ar Parc, 29400 Lampaul-Guimiliau",http://ac-energies.com/,,,5.0,37,11012,Chauffagiste,Non catégorisé,Develly,WHATSAPP,Exporté depuis Supabase le 2026-06-01
38542,,+33603648402,,,Lavanant Nicolas,Lavanant Nicolas,"10 Rue de Baradozou, 29400 Lampaul-Guimiliau",,,,5.0,7,11012,Plombier,Non catégorisé,Develly,WHATSAPP,Exporté depuis Supabase le 2026-06-01
38543,,+33698503893,,,A.C Électricité & Services,A.C Électricité & Services,,https://www.facebook.com/share/1BHh7HZHqr/?mibextid=wwXIfr,https://www.facebook.com/people/AC-%C3%89lectricit%C3%A9-Services/61586926933170/,,5.0,6,11196,Électricien,Électricien,Develly,WHATSAPP,Exporté depuis Supabase le 2026-06-01
38546,,+33679289035,,,Aqua Concepts,Aqua Concepts,"6 Rue de la Charité, 13150 Tarascon",https://aquaconcepts.hubside.fr/,,,5.0,9,11196,Plombier,Non catégorisé,Develly,WHATSAPP,Exporté depuis Supabase le 2026-06-01
38547,,+33631732610,,,As eclair,As eclair,,https://www.as-eclair.com/,,,4.7,13,11196,Électricien,Électricien,Develly,WHATSAPP,Exporté depuis Supabase le 2026-06-01
38548,,+33783339034,,,Vincent LUPERINI électricien,Vincent LUPERINI électricien,,,,,5.0,13,11196,Électricien,Électricien,Develly,WHATSAPP,Exporté depuis Supabase le 2026-06-01
38550,,+33670946977,,,SAS FERRIER,SAS FERRIER,,,,,5.0,1,11196,Électricien,Électricien,Develly,WHATSAPP,Exporté depuis Supabase le 2026-06-01
38551,,+33667693343,,,"JCB Électricité - Électricien, plombier, installateur de climatisation à Nîmes","JCB Électricité - Électricien, plombier, installateur de climatisation à Nîmes",,http://www.jcb-electricien-nimes.fr/,,,5.0,2,11452,Électricien,Électricien,Develly,WHATSAPP,Exporté depuis Supabase le 2026-06-01
38552,,+33616450297,,,Électricité GÉNÉRALE Damien Fernandez,Électricité GÉNÉRALE Damien Fernandez,,http://www.electricite-fernandez.com/,,,4.3,6,11196,Électricien,Électricien,Develly,WHATSAPP,Exporté depuis Supabase le 2026-06-01
38565,,+33635927886,,,YS&O,YS&O,,,,,5.0,12,11024,Plombier,Non catégorisé,Develly,WHATSAPP,Exporté depuis Supabase le 2026-06-01
38568,,+33666672527,,,Cedelec,Cedelec,"24 Rue Lieutenant Marcel Floch, 29100 Douarnenez",http://www.cedelec.bzh/,,,4.3,4,11114,Électricien,Électricien,Develly,WHATSAPP,Exporté depuis Supabase le 2026-06-01
38574,,+33664658952,,,Michel Thierry,Michel Thierry,"140 Rue du Commandant Fernand, 29100 Douarnenez",https://www.michelthierry.fr/,,,3.9,16,11114,Plombier,Non catégorisé,Develly,WHATSAPP,Exporté depuis Supabase le 2026-06-01
38575,,+33695514058,,,Christian Farret,Christian Farret,"rue émile Chevet, 29100 Douarnenez",,,,5.0,5,11114,Plombier,Non catégorisé,Develly,WHATSAPP,Exporté depuis Supabase le 2026-06-01
38576,,+33685114809,,,DZ PLOMBERIE SARL PAUL CROQ,DZ PLOMBERIE SARL PAUL CROQ,"11 Rue du Pont, 29100 Douarnenez",https://www.dz-plomberie.chauffagiste-viessmann.fr/,,,4.1,14,11114,Chauffagiste,Non catégorisé,Develly,WHATSAPP,Exporté depuis Supabase le 2026-06-01
38577,,+33670519844,,,Christian Durand Electricite Domotique,Christian Durand Electricite Domotique,,,,,,,11114,Électricien,Électricien,Develly,WHATSAPP,Exporté depuis Supabase le 2026-06-01
38583,,+33613796279,,,Roquemaure Service SARL,Roquemaure Service SARL,"33 Ter Rue du Pavillon, 30150 Roquemaure",,,,5.0,3,11176,Électricien,Électricien,Develly,WHATSAPP,Exporté depuis Supabase le 2026-06-01
38584,,+33633370783,,,LM HABITAT ELECTRICITE GENERALE,LM HABITAT ELECTRICITE GENERALE,,https://www.electricite-generale-gard.fr/,https://www.facebook.com/Lm-Habitat-110519097853203,https://www.instagram.com/lmhabitat,5.0,46,11508,Électricien,Électricien,Develly,WHATSAPP,Exporté depuis Supabase le 2026-06-01
38587,,+33631309827,,,eurl berthou julien,eurl berthou julien,"125 la Butte de, 29380 Le Trévoux",,,,4.9,7,11063,Plombier,Non catégorisé,Develly,WHATSAPP,Exporté depuis Supabase le 2026-06-01
38588,,+33675366685,,,RG Energies,RG Energies,,,,,,,11063,Plombier,Non catégorisé,Develly,WHATSAPP,Exporté depuis Supabase le 2026-06-01
38591,,+33699900551,,,I.E.G installation electrique generale,I.E.G installation electrique generale,,,,,5.0,13,11508,Électricien,Électricien,Develly,WHATSAPP,Exporté depuis Supabase le 2026-06-01
38593,,+33652228988,,,Simteo,Simteo,,,,,5.0,6,11455,Électricien,Électricien,Develly,WHATSAPP,Exporté depuis Supabase le 2026-06-01
38596,,+33647797419,,,Électricité Rose,Électricité Rose,,,,,5.0,2,11508,Électricien,Électricien,Develly,WHATSAPP,Exporté depuis Supabase le 2026-06-01
38597,,+33682806968,,,"CLIMOELEC - Électricien, Climatisation, Domotique","CLIMOELEC - Électricien, Climatisation, Domotique","12 Rte des Vignobles, 30126 Tavel",https://www.climoelec.fr/,,,4.5,16,11293,Électricien,Électricien,Develly,WHATSAPP,Exporté depuis Supabase le 2026-06-01
38598,,+33631730065,,,jcs concept,jcs concept,,https://omizi.com/professionnel/jcs-concept-1,,,5.0,2,11176,Électricien,Électricien,Develly,WHATSAPP,Exporté depuis Supabase le 2026-06-01
38599,,+33758316483,,,bj elec,bj elec,,http://www.facebook.com/b.j.elec30/,https://www.facebook.com/bjelec30,,5.0,17,11455,Électricien,Électricien,Develly,WHATSAPP,Exporté depuis Supabase le 2026-06-01
38600,,+33623418328,,,Loti-Elec,Loti-Elec,,,,,5.0,42,11455,Électricien,Électricien,Develly,WHATSAPP,Exporté depuis Supabase le 2026-06-01
38601,,+33660951809,,,EGL,EGL,,,,,4.9,17,11455,Électricien,Électricien,Develly,WHATSAPP,Exporté depuis Supabase le 2026-06-01
38602,,+33647750938,,,R & J Elec,R & J Elec,,http://www.roman-elec.fr/?utm_source=gmb,https://www.facebook.com/R.J.ELEC2018,,5.0,9,11455,Électricien,Électricien,Develly,WHATSAPP,Exporté depuis Supabase le 2026-06-01
38606,,+33624626251,,,Nettrium,Nettrium,,https://nettrium.fr/,,,5.0,7,11176,Électricien,Électricien,Develly,WHATSAPP,Exporté depuis Supabase le 2026-06-01
38609,,+33677514082,,,Camille Moysan,Camille Moysan,"512 Rte de Brest, 29000 Quimper",,,,5.0,6,11089,Plombier,Non catégorisé,Develly,WHATSAPP,Exporté depuis Supabase le 2026-06-01
38611,,+33605321321,,,AES,AES,,http://fr-fr.facebook.com/AES30200,,,4.5,6,11445,Électricien,Électricien,Develly,WHATSAPP,Exporté depuis Supabase le 2026-06-01
38612,,+33749809188,,,Cep84,Cep84,,,,,5.0,6,11176,Électricien,Électricien,Develly,WHATSAPP,Exporté depuis Supabase le 2026-06-01
38614,,+33649598849,,,SARL ALLOZA CARLOS ET FILS,SARL ALLOZA CARLOS ET FILS,,,,,5.0,5,11455,Électricien,Électricien,Develly,WHATSAPP,Exporté depuis Supabase le 2026-06-01
38616,,+33767022304,,,Janin C Elec,Janin C Elec,,,,,5.0,1,11445,Poste électrique,Électricien,Develly,WHATSAPP,Exporté depuis Supabase le 2026-06-01
38621,,+33633995887,,,Seille Electric,Seille Electric,,https://www.facebook.com/Seille.Xavier,https://www.facebook.com/Seille.Xavier,,5.0,3,11455,Électricien,Électricien,Develly,WHATSAPP,Exporté depuis Supabase le 2026-06-01
38622,,+33609390273,,,ELEC M-C : Électricité générale,ELEC M-C : Électricité générale,,,,,5.0,1,11455,Électricien,Électricien,Develly,WHATSAPP,Exporté depuis Supabase le 2026-06-01
38623,,+33605275988,,,S.A.S MARTINEZ PRO FROID - Climatisation Électricité Plomberie,S.A.S MARTINEZ PRO FROID - Climatisation Électricité Plomberie,"303 La Ramiére, 30150 Saint-Geniès-de-Comolas",,,,5.0,7,11176,Fournisseur de systèmes de climatisation,Électricien,Develly,WHATSAPP,Exporté depuis Supabase le 2026-06-01
38625,,+33767603948,,,TOM-ELEC,TOM-ELEC,,https://www.tom-elec.fr/,,,5.0,4,11455,Électricien,Électricien,Develly,WHATSAPP,Exporté depuis Supabase le 2026-06-01
38628,,+33667398005,,,CJD,CJD,"10 All. Saint-Clet, 29000 Quimper",,,,5.0,4,11101,Plombier,Non catégorisé,Develly,WHATSAPP,Exporté depuis Supabase le 2026-06-01
38629,,+33687043883,,,FLO ELEC,FLO ELEC,,,,,5.0,4,11455,Électricien,Électricien,Develly,WHATSAPP,Exporté depuis Supabase le 2026-06-01
38630,,+33636015745,,,Bpelec,Bpelec,,,,,,,11455,Électricien,Électricien,Develly,WHATSAPP,Exporté depuis Supabase le 2026-06-01
38631,,+33652315699,,,Electot'eau,Electot'eau,,,,,,,11176,Électricien,Électricien,Develly,WHATSAPP,Exporté depuis Supabase le 2026-06-01
38634,,+33671395717,,,B.R.Elec,B.R.Elec,,http://www.facebook.com/BRElec-805091092883990/?fref=ts,https://www.facebook.com/people/BRElec/100063632935947/,,5.0,3,11176,Électricien,Électricien,Develly,WHATSAPP,Exporté depuis Supabase le 2026-06-01
38636,,+33769638058,,,SRV Elec,SRV Elec,,https://www.srv-elec.fr/,,,4.9,7,11176,Électricien,Électricien,Develly,WHATSAPP,Exporté depuis Supabase le 2026-06-01
38640,,+33613431909,,,JMT - Jerome MultiTech,JMT - Jerome MultiTech,,,,,,,11455,Assistance et services informatiques,Électricien,Develly,WHATSAPP,Exporté depuis Supabase le 2026-06-01
38641,,+33780392336,,,Diakhaby Sekou Oumar,Diakhaby Sekou Oumar,29000 Quimper,,,,,,11101,Plombier,Non catégorisé,Develly,WHATSAPP,Exporté depuis Supabase le 2026-06-01
38642,,+33749710730,,,"ELECTHAU AUTOMATISME DE PORTAIL, MOTEUR VOLET ROULANT, PHOTOVOLTAÏQUE","ELECTHAU AUTOMATISME DE PORTAIL, MOTEUR VOLET ROULANT, PHOTOVOLTAÏQUE",,,,,,,11455,Électricien,Électricien,Develly,WHATSAPP,Exporté depuis Supabase le 2026-06-01
38647,,+33656682216,,,MMS Rénov 📍 Rénovation - Électricien - Plaquiste - Avignon,MMS Rénov 📍 Rénovation - Électricien - Plaquiste - Avignon,,https://www.mmsrenov.fr/,,,5.0,10,11455,,Électricien,Develly,WHATSAPP,Exporté depuis Supabase le 2026-06-01
